t,c,ch,h,l,mv,ra,se,va,vo
030915,1052.43,-11.95,1052.43,1052.43,184300,-1.12,404,774970000000,35209800
030910,1052.43,-11.95,1052.43,1052.43,66700,-1.12,403,771651000000,35025500
030905,1052.44,-11.94,1052.44,1052.44,24400,-1.12,402,770279000000,34958800
030900,1052.37,-12.01,1052.37,1052.37,6100,-1.13,401,769795000000,34934400
030855,1052.4,-11.98,1052.4,1052.4,50700,-1.13,400,769665000000,34928300
030850,1052.4,-11.98,1052.4,1052.4,158200,-1.13,399,768579000000,34877600
030945,1052.56,-11.82,1052.56,1052.56,17000,-1.11,410,778754000000,35408800
030940,1052.56,-11.82,1052.56,1052.56,58400,-1.11,409,778502000000,35391800
030935,1052.43,-11.95,1052.43,1052.43,33800,-1.12,408,777351000000,35333400
030930,1052.26,-12.12,1052.26,1052.26,39200,-1.14,407,776715000000,35299600
030925,1052.26,-12.12,1052.26,1052.26,18200,-1.14,406,776032000000,35260400
030920,1052.43,-11.95,1052.43,1052.43,32400,-1.12,405,775630000000,35242200
031010,1052.57,-11.81,1052.57,1052.57,13800,-1.11,415,783912000000,35654500
031005,1052.52,-11.86,1052.52,1052.52,25800,-1.11,414,783212000000,35640700
031000,1052.35,-12.03,1052.35,1052.35,116500,-1.13,413,782647000000,35614900
030955,1052.42,-11.96,1052.42,1052.42,10900,-1.12,412,780273000000,35498400
030950,1052.39,-11.99,1052.39,1052.39,78700,-1.13,411,779926000000,35487500
031040,1052.33,-12.05,1052.33,1052.33,49400,-1.13,421,785867000000,35741300
031035,1052.52,-11.86,1052.52,1052.52,2100,-1.11,420,784866000000,35691900
031030,1052.5,-11.88,1052.5,1052.5,14000,-1.12,419,784803000000,35689800
031025,1052.5,-11.88,1052.5,1052.5,3300,-1.12,418,784506000000,35675800
031020,1052.5,-11.88,1052.5,1052.5,5200,-1.12,417,784447000000,35672500
031015,1052.52,-11.86,1052.52,1052.52,12800,-1.11,416,784323000000,35667300
031110,1052.42,-11.96,1052.42,1052.42,18300,-1.12,427,787297000000,35797700
031105,1052.32,-12.06,1052.32,1052.32,2900,-1.13,426,786992000000,35779400
031100,1052.31,-12.07,1052.31,1052.31,25800,-1.13,425,786863000000,35776500
031055,1052.25,-12.13,1052.25,1052.25,3200,-1.14,424,786201000000,35750700
031050,1052.51,-11.87,1052.51,1052.51,4300,-1.12,423,786129000000,35747500
031045,1052.39,-11.99,1052.39,1052.39,1900,-1.13,422,785964000000,35743200
031135,1051.9,-12.48,1051.9,1051.9,13600,-1.17,432,791124000000,35959400
031130,1052.25,-12.13,1052.25,1052.25,124100,-1.14,431,790622000000,35945800
031125,1052.28,-12.1,1052.28,1052.28,8000,-1.14,430,787827000000,35821700
031120,1052.11,-12.27,1052.11,1052.11,2400,-1.15,429,787593000000,35813700
031115,1052.22,-12.16,1052.22,1052.22,13600,-1.14,428,787558000000,35811300
031205,1051.99,-12.39,1051.99,1051.99,6500,-1.16,438,791920000000,36003000
031200,1052.16,-12.22,1052.16,1052.16,4700,-1.15,437,791809000000,35996500
031155,1052.17,-12.21,1052.17,1052.17,11400,-1.15,436,791736000000,35991800
031150,1052.17,-12.21,1052.17,1052.17,7600,-1.15,435,791566000000,35980400
031145,1051.9,-12.48,1051.9,1051.9,2600,-1.17,434,791391000000,35972800
031140,1051.9,-12.48,1051.9,1051.9,10800,-1.17,433,791342000000,35970200
031230,1051.98,-12.4,1051.98,1051.98,26700,-1.16,443,794350000000,36114200
031225,1052.28,-12.1,1052.28,1052.28,61500,-1.14,442,793785000000,36087500
031220,1052.05,-12.33,1052.05,1052.05,12300,-1.16,441,792513000000,36026000
031215,1051.99,-12.39,1051.99,1051.99,7400,-1.16,440,792266000000,36013700
031210,1051.99,-12.39,1051.99,1051.99,3300,-1.16,439,791984000000,36006300
031300,1052.18,-12.2,1052.18,1052.18,4600,-1.15,449,797906000000,36315500
031255,1052.07,-12.31,1052.07,1052.07,35300,-1.16,448,797682000000,36310900
031250,1052.17,-12.21,1052.17,1052.17,28400,-1.15,447,796991000000,36275600
031245,1052.21,-12.17,1052.21,1052.21,16900,-1.14,446,796383000000,36247200
031240,1052.08,-12.3,1052.08,1052.08,111300,-1.16,445,796071000000,36230300
031235,1051.98,-12.4,1051.98,1051.98,4800,-1.16,444,794506000000,36119000
031330,1051.38,-13.0,1051.38,1051.38,34100,-1.22,455,801221000000,36474800
031325,1051.61,-12.77,1051.61,1051.61,47700,-1.2,454,800562000000,36440700
031320,1051.97,-12.41,1051.97,1051.97,25400,-1.17,453,799563000000,36393000
031315,1051.68,-12.7,1051.68,1051.68,16400,-1.19,452,799047000000,36367600
031310,1051.9,-12.48,1051.9,1051.9,26900,-1.17,451,798589000000,36351200
031305,1052.18,-12.2,1052.18,1052.18,8800,-1.15,450,798163000000,36324300
031355,1051.7,-12.68,1051.7,1051.7,3100,-1.19,460,802531000000,36531700
031350,1051.7,-12.68,1051.7,1051.7,16900,-1.19,459,802466000000,36528600
031345,1051.58,-12.8,1051.58,1051.58,16600,-1.2,458,801936000000,36511700
031340,1051.58,-12.8,1051.58,1051.58,13400,-1.2,457,801596000000,36495100
031335,1051.44,-12.94,1051.44,1051.44,6900,-1.22,456,801366000000,36481700
031425,1052.72,-11.66,1052.72,1052.72,37600,-1.1,466,809979000000,36784800
031420,1052.34,-12.04,1052.34,1052.34,75600,-1.13,465,808284000000,36747200
031415,1051.46,-12.92,1051.46,1051.46,9300,-1.21,464,806076000000,36671600
031410,1051.43,-12.95,1051.43,1051.43,90200,-1.22,463,805741000000,36662300
031405,1051.53,-12.85,1051.53,1051.53,14000,-1.21,462,803361000000,36572100
031400,1051.75,-12.63,1051.75,1051.75,26400,-1.19,461,803052000000,36558100
031455,1053.45,-10.93,1053.45,1053.45,26800,-1.03,472,825071000000,37339000
031450,1053.5,-10.88,1053.5,1053.5,97200,-1.02,471,824449000000,37312200
031445,1053.05,-11.33,1053.05,1053.05,6800,-1.06,470,821544000000,37215000
031440,1053.33,-11.05,1053.33,1053.33,97300,-1.04,469,821336000000,37208200
031435,1052.73,-11.65,1052.73,1052.73,223200,-1.09,468,818422000000,37110900
031430,1053.04,-11.34,1053.04,1053.04,102900,-1.07,467,813020000000,36887700
031520,1053.69,-10.69,1053.69,1053.69,23300,-1.0,477,830766000000,37552500
031515,1053.73,-10.65,1053.73,1053.73,11200,-1.0,476,830266000000,37529200
031510,1053.73,-10.65,1053.73,1053.73,40700,-1.0,475,829853000000,37518000
031505,1053.85,-10.53,1053.85,1053.85,21100,-0.99,474,828963000000,37477300
031500,1053.79,-10.59,1053.79,1053.79,117200,-0.99,473,828493000000,37456200
031551,1053.86,-10.52,1053.86,1053.86,53800,-0.99,483,835423000000,37781100
031545,1053.86,-10.52,1053.86,1053.86,43200,-0.99,482,834256000000,37727300
031540,1053.81,-10.57,1053.81,1053.81,20500,-0.99,481,833400000000,37684100
031535,1053.8,-10.58,1053.8,1053.8,34300,-0.99,480,832946000000,37663600
031530,1053.57,-10.81,1053.57,1053.57,25400,-1.02,479,832337000000,37629300
031525,1053.71,-10.67,1053.71,1053.71,51400,-1.0,478,831833000000,37603900
031621,1053.2,-11.18,1053.2,1053.2,30200,-1.05,489,838423000000,37926300
031616,1053.14,-11.24,1053.14,1053.14,23500,-1.06,488,837846000000,37896100
031611,1052.95,-11.43,1052.95,1052.95,14400,-1.07,487,837240000000,37872600
031606,1053.44,-10.94,1053.44,1053.44,20600,-1.03,486,836947000000,37858200
031601,1053.8,-10.58,1053.8,1053.8,25300,-0.99,485,836538000000,37837600
031556,1053.41,-10.97,1053.41,1053.41,31200,-1.03,484,835993000000,37812300
031646,1053.63,-10.75,1053.63,1053.63,32000,-1.01,494,846003000000,38275800
031641,1053.51,-10.87,1053.51,1053.51,10700,-1.02,493,845522000000,38243800
031636,1053.42,-10.96,1053.42,1053.42,25200,-1.03,492,845263000000,38233100
031631,1053.33,-11.05,1053.33,1053.33,249700,-1.04,491,844386000000,38207900
031626,1053.76,-10.62,1053.76,1053.76,31900,-1.0,490,839064000000,37958200
031716,1053.16,-11.22,1053.16,1053.16,4100,-1.05,500,847627000000,38352700
031711,1053.16,-11.22,1053.16,1053.16,5600,-1.05,499,847541000000,38348600
031706,1053.26,-11.12,1053.26,1053.26,800,-1.04,498,847331000000,38343000
031701,1053.26,-11.12,1053.26,1053.26,28200,-1.04,497,847320000000,38342200
031656,1053.44,-10.94,1053.44,1053.44,5300,-1.03,496,846790000000,38314000
031651,1053.53,-10.85,1053.53,1053.53,32900,-1.02,495,846630000000,38308700
031746,1052.88,-11.5,1052.88,1052.88,19500,-1.08,506,849941000000,38451600
031741,1053.03,-11.35,1053.03,1053.03,21300,-1.07,505,849548000000,38432100
031736,1053.23,-11.15,1053.23,1053.23,12600,-1.05,504,848999000000,38410800
031731,1053.23,-11.15,1053.23,1053.23,3600,-1.05,503,848642000000,38398200
031726,1053.11,-11.27,1053.11,1053.11,13200,-1.06,502,848556000000,38394600
031721,1053.01,-11.37,1053.01,1053.01,28700,-1.07,501,848242000000,38381400
031811,1052.27,-12.11,1052.27,1052.27,43800,-1.14,511,853009000000,38600900
031806,1052.17,-12.21,1052.17,1052.17,11400,-1.15,510,851985000000,38557100
031801,1052.56,-11.82,1052.56,1052.56,11300,-1.11,509,851650000000,38545700
031756,1052.88,-11.5,1052.88,1052.88,67600,-1.08,508,851374000000,38534400
031751,1052.83,-11.55,1052.83,1052.83,15200,-1.09,507,850307000000,38466800
031841,1052.44,-11.94,1052.44,1052.44,6400,-1.12,517,854189000000,38646000
031836,1052.32,-12.06,1052.32,1052.32,11900,-1.13,516,854035000000,38639600
031831,1052.32,-12.06,1052.32,1052.32,15200,-1.13,515,853642000000,38627700
031826,1052.21,-12.17,1052.21,1052.21,4700,-1.14,514,853305000000,38612500
031821,1052.27,-12.11,1052.27,1052.27,3900,-1.14,513,853168000000,38607800
031816,1052.27,-12.11,1052.27,1052.27,3000,-1.14,512,853071000000,38603900
031911,1052.7,-11.68,1052.7,1052.7,5200,-1.1,523,856052000000,38723300
031906,1052.53,-11.85,1052.53,1052.53,6400,-1.11,522,855941000000,38718100
031901,1052.53,-11.85,1052.53,1052.53,39200,-1.11,521,855773000000,38711700
031856,1052.58,-11.8,1052.58,1052.58,11400,-1.11,520,854770000000,38672500
031851,1052.74,-11.64,1052.74,1052.74,9000,-1.09,519,854508000000,38661100
031846,1052.65,-11.73,1052.65,1052.65,6100,-1.1,518,854313000000,38652100
031936,1052.75,-11.63,1052.75,1052.75,14400,-1.09,528,858411000000,38828600
031931,1052.92,-11.46,1052.92,1052.92,4200,-1.08,527,858116000000,38814200
031926,1052.82,-11.56,1052.82,1052.82,65300,-1.09,526,857995000000,38810000
031921,1052.7,-11.68,1052.7,1052.7,6300,-1.1,525,856648000000,38744700
031916,1052.7,-11.68,1052.7,1052.7,15100,-1.1,524,856451000000,38738400
032006,1052.78,-11.6,1052.78,1052.78,6100,-1.09,534,861819000000,38945100
032001,1053.03,-11.35,1053.03,1053.03,4500,-1.07,533,861692000000,38939000
031956,1052.97,-11.41,1052.97,1052.97,21800,-1.07,532,861531000000,38934500
031951,1052.93,-11.45,1052.93,1052.93,35500,-1.08,531,861084000000,38912700
031946,1052.99,-11.39,1052.99,1052.99,13700,-1.07,530,860331000000,38877200
031941,1052.62,-11.76,1052.62,1052.62,34900,-1.1,529,860037000000,38863500
032036,1052.84,-11.54,1052.84,1052.84,4500,-1.08,540,864257000000,39047100
032031,1052.96,-11.42,1052.96,1052.96,3100,-1.07,539,864066000000,39042600
032026,1052.96,-11.42,1052.96,1052.96,13700,-1.07,538,863855000000,39039500
032021,1053.03,-11.35,1053.03,1053.03,61300,-1.07,537,863556000000,39025800
032016,1053.0,-11.38,1053.0,1053.0,11400,-1.07,536,862329000000,38964500
032011,1053.0,-11.38,1053.0,1053.0,8000,-1.07,535,862079000000,38953100
032101,1052.82,-11.56,1052.82,1052.82,14100,-1.09,545,867200000000,39174800
032056,1052.78,-11.6,1052.78,1052.78,10900,-1.09,544,866878000000,39160700
032051,1052.78,-11.6,1052.78,1052.78,8900,-1.09,543,866558000000,39149800
032046,1052.74,-11.64,1052.74,1052.74,1400,-1.09,542,866294000000,39140900
032041,1052.87,-11.51,1052.87,1052.87,92400,-1.08,541,866264000000,39139500
032131,1052.28,-12.1,1052.28,1052.28,154100,-1.14,551,874077000000,39477200
032126,1052.46,-11.92,1052.46,1052.46,114500,-1.12,550,870791000000,39323100
032121,1052.78,-11.6,1052.78,1052.78,4500,-1.09,549,868347000000,39208600
032116,1052.88,-11.5,1052.88,1052.88,10700,-1.08,548,868108000000,39204100
032111,1052.82,-11.56,1052.82,1052.82,12400,-1.09,547,867828000000,39193400
032106,1052.77,-11.61,1052.77,1052.77,6200,-1.09,546,867439000000,39181000
032201,1052.58,-11.8,1052.58,1052.58,14900,-1.11,557,877164000000,39604800
032156,1052.31,-12.07,1052.31,1052.31,34100,-1.13,556,876839000000,39589900
032151,1052.31,-12.07,1052.31,1052.31,6100,-1.13,555,876062000000,39555800
032146,1052.61,-11.77,1052.61,1052.61,4200,-1.11,554,875821000000,39549700
032141,1052.37,-12.01,1052.37,1052.37,12000,-1.13,553,875739000000,39545500
032136,1052.28,-12.1,1052.28,1052.28,56300,-1.14,552,875344000000,39533500
032226,1052.55,-11.83,1052.55,1052.55,22500,-1.11,562,879358000000,39675800
032221,1052.46,-11.92,1052.46,1052.46,10000,-1.12,561,878749000000,39653300
032216,1052.51,-11.87,1052.51,1052.51,13700,-1.12,560,878350000000,39643300
032211,1052.51,-11.87,1052.51,1052.51,6200,-1.12,559,877930000000,39629600
032206,1052.52,-11.86,1052.52,1052.52,18600,-1.11,558,877819000000,39623400
032256,1052.48,-11.9,1052.48,1052.48,68500,-1.12,568,887114000000,39991400
032251,1052.42,-11.96,1052.42,1052.42,169100,-1.12,567,885288000000,39922900
032246,1052.32,-12.06,1052.32,1052.32,6300,-1.13,566,881802000000,39753800
032241,1052.32,-12.06,1052.32,1052.32,3900,-1.13,565,881589000000,39747500
032236,1052.32,-12.06,1052.32,1052.32,8400,-1.13,564,881357000000,39743600
032231,1052.27,-12.11,1052.27,1052.27,59400,-1.14,563,881086000000,39735200
032326,1052.71,-11.67,1052.71,1052.71,16000,-1.1,574,889236000000,40081100
032321,1052.71,-11.67,1052.71,1052.71,15000,-1.1,573,888771000000,40065100
032316,1052.33,-12.05,1052.33,1052.33,19200,-1.13,572,888529000000,40050100
032311,1052.48,-11.9,1052.48,1052.48,5800,-1.12,571,887881000000,40030900
032306,1052.48,-11.9,1052.48,1052.48,18100,-1.12,570,887718000000,40025100
032301,1052.48,-11.9,1052.48,1052.48,15600,-1.12,569,887384000000,40007000
032351,1052.57,-11.81,1052.57,1052.57,16000,-1.11,579,892208000000,40182100
032346,1052.57,-11.81,1052.57,1052.57,31800,-1.11,578,891861000000,40166100
032341,1052.57,-11.81,1052.57,1052.57,3800,-1.11,577,890821000000,40134300
032336,1052.77,-11.61,1052.77,1052.77,4100,-1.09,576,890590000000,40130500
032331,1052.71,-11.67,1052.71,1052.71,45300,-1.1,575,890317000000,40126400
032421,1052.19,-12.19,1052.19,1052.19,14800,-1.15,585,893823000000,40269500
032416,1052.43,-11.95,1052.43,1052.43,8000,-1.12,584,893492000000,40254700
032411,1052.57,-11.81,1052.57,1052.57,16000,-1.11,583,893304000000,40246700
032406,1052.54,-11.84,1052.54,1052.54,9000,-1.11,582,893064000000,40230700
032401,1052.57,-11.81,1052.57,1052.57,12000,-1.11,581,892903000000,40221700
032356,1052.57,-11.81,1052.57,1052.57,27600,-1.11,580,892611000000,40209700
032451,1052.21,-12.17,1052.21,1052.21,12000,-1.14,591,897606000000,40458200
032446,1052.27,-12.11,1052.27,1052.27,9200,-1.14,590,897312000000,40446200
032441,1052.15,-12.23,1052.15,1052.15,21100,-1.15,589,897057000000,40437000
032436,1052.2,-12.18,1052.2,1052.2,91600,-1.14,588,896458000000,40415900
032431,1052.2,-12.18,1052.2,1052.2,32400,-1.14,587,894917000000,40324300
032426,1052.18,-12.2,1052.18,1052.18,22400,-1.15,586,894293000000,40291900
032516,1052.07,-12.31,1052.07,1052.07,39200,-1.16,596,900645000000,40601900
032511,1052.1,-12.28,1052.1,1052.1,8500,-1.15,595,899909000000,40562700
032506,1052.15,-12.23,1052.15,1052.15,11800,-1.15,594,899741000000,40554200
032501,1052.21,-12.17,1052.21,1052.21,78000,-1.14,593,899439000000,40542400
032456,1052.16,-12.22,1052.16,1052.16,6200,-1.15,592,897870000000,40464400
032546,1052.18,-12.2,1052.18,1052.18,72600,-1.15,602,904890000000,40737500
032541,1052.07,-12.31,1052.07,1052.07,16600,-1.16,601,902905000000,40664900
032536,1052.07,-12.31,1052.07,1052.07,30400,-1.16,600,902499000000,40648300
032531,1051.94,-12.44,1051.94,1051.94,5800,-1.17,599,901038000000,40617900
032526,1051.91,-12.47,1051.91,1051.91,6300,-1.17,598,900808000000,40612100
032521,1051.88,-12.5,1051.88,1051.88,3900,-1.17,597,900724000000,40605800
032616,1051.82,-12.56,1051.82,1051.82,18500,-1.18,608,908030000000,40835200
032611,1051.95,-12.43,1051.95,1051.95,11400,-1.17,607,907042000000,40816700
032606,1051.95,-12.43,1051.95,1051.95,33000,-1.17,606,906830000000,40805300
032601,1052.15,-12.23,1052.15,1052.15,16700,-1.15,605,905792000000,40772300
032556,1052.18,-12.2,1052.18,1052.18,5400,-1.15,604,905393000000,40755600
032551,1052.18,-12.2,1052.18,1052.18,12700,-1.15,603,905260000000,40750200
032641,1051.75,-12.63,1051.75,1051.75,7300,-1.19,613,911292000000,40930900
032636,1051.81,-12.57,1051.81,1051.81,23800,-1.18,612,910920000000,40923600
032631,1051.81,-12.57,1051.81,1051.81,50800,-1.18,611,910254000000,40899800
032626,1051.82,-12.56,1051.82,1051.82,11600,-1.18,610,908414000000,40849000
032621,1051.82,-12.56,1051.82,1051.82,2200,-1.18,609,908123000000,40837400
032711,1051.33,-13.05,1051.33,1051.33,11600,-1.23,619,916765000000,41097700
032706,1051.38,-13.0,1051.38,1051.38,47400,-1.22,618,916394000000,41086100
032701,1051.63,-12.75,1051.63,1051.63,82200,-1.2,617,914838000000,41038700
032656,1051.75,-12.63,1051.75,1051.75,13600,-1.19,616,912232000000,40956500
032651,1051.75,-12.63,1051.75,1051.75,10300,-1.19,615,911723000000,40942900
032646,1051.75,-12.63,1051.75,1051.75,1700,-1.19,614,911448000000,40932600
032741,1051.09,-13.29,1051.09,1051.09,103600,-1.25,625,924430000000,41391900
032736,1051.26,-13.12,1051.26,1051.26,57700,-1.23,624,922047000000,41288300
032731,1051.27,-13.11,1051.27,1051.27,24100,-1.23,623,920569000000,41230600
032726,1051.3,-13.08,1051.3,1051.3,10200,-1.23,622,919607000000,41206500
032721,1051.14,-13.24,1051.14,1051.14,54500,-1.24,621,919171000000,41196300
032716,1051.12,-13.26,1051.12,1051.12,44100,-1.25,620,918086000000,41141800
032806,1051.49,-12.89,1051.49,1051.49,48000,-1.21,630,928248000000,41498000
032801,1051.36,-13.02,1051.36,1051.36,14400,-1.22,629,926462000000,41450000
032756,1051.31,-13.07,1051.31,1051.31,9900,-1.23,628,925925000000,41435600
032751,1051.31,-13.07,1051.31,1051.31,3700,-1.23,627,925485000000,41425700
032746,1051.36,-13.02,1051.36,1051.36,30100,-1.22,626,925237000000,41422000
032836,1051.04,-13.34,1051.04,1051.04,41400,-1.25,636,938726000000,41971100
032831,1050.96,-13.42,1050.96,1050.96,66400,-1.26,635,937464000000,41929700
032826,1051.15,-13.23,1051.15,1051.15,22000,-1.24,634,935986000000,41863300
032821,1051.15,-13.23,1051.15,1051.15,104400,-1.24,633,935449000000,41841300
032816,1051.1,-13.28,1051.1,1051.1,195400,-1.25,632,933198000000,41736900
032811,1051.15,-13.23,1051.15,1051.15,43500,-1.24,631,929415000000,41541500
032906,1050.59,-13.79,1050.59,1050.59,28900,-1.3,642,941702000000,42080500
032901,1050.78,-13.6,1050.78,1050.78,27400,-1.28,641,941037000000,42051600
032856,1050.78,-13.6,1050.78,1050.78,13300,-1.28,640,940036000000,42024200
032851,1050.79,-13.59,1050.79,1050.79,8500,-1.28,639,939659000000,42010900
032846,1051.09,-13.29,1051.09,1051.09,27300,-1.25,638,939493000000,42002400
032841,1051.2,-13.18,1051.2,1051.2,4000,-1.24,637,938949000000,41975100
032931,1050.69,-13.69,1050.69,1050.69,11500,-1.29,647,943885000000,42174800
032926,1050.69,-13.69,1050.69,1050.69,4900,-1.29,646,943591000000,42163300
032921,1050.69,-13.69,1050.69,1050.69,15600,-1.29,645,943472000000,42158400
032916,1050.69,-13.69,1050.69,1050.69,54200,-1.29,644,943096000000,42142800
032911,1050.69,-13.69,1050.69,1050.69,8100,-1.29,643,941946000000,42088600
033001,1051.99,-12.39,1051.99,1051.99,148500,-1.16,653,950442000000,42480500
032956,1052.15,-12.23,1052.15,1052.15,25600,-1.15,652,948527000000,42332000
032951,1052.48,-11.9,1052.48,1052.48,95000,-1.12,651,947908000000,42306400
032946,1051.24,-13.14,1051.24,1051.24,16800,-1.23,650,945060000000,42211400
032941,1051.21,-13.17,1051.21,1051.21,10700,-1.24,649,944358000000,42194600
032936,1051.09,-13.29,1051.09,1051.09,9100,-1.25,648,944082000000,42183900
033031,1051.77,-12.61,1051.77,1051.77,34600,-1.18,659,954407000000,42688000
033026,1051.96,-12.42,1051.96,1051.96,10900,-1.17,658,953450000000,42653400
033021,1052.08,-12.3,1052.08,1052.08,29900,-1.16,657,953208000000,42642500
033016,1052.0,-12.38,1052.0,1052.0,27500,-1.16,656,952788000000,42612600
033011,1052.0,-12.38,1052.0,1052.0,93100,-1.16,655,951877000000,42585100
033006,1051.94,-12.44,1051.94,1051.94,11500,-1.17,654,950792000000,42492000
033056,1051.6,-12.78,1051.6,1051.6,22300,-1.2,664,957495000000,42842700
033051,1051.5,-12.88,1051.5,1051.5,76900,-1.21,663,956947000000,42820400
033046,1051.7,-12.68,1051.7,1051.7,10200,-1.19,662,955576000000,42743500
033041,1051.76,-12.62,1051.76,1051.76,6400,-1.19,661,955246000000,42733300
033036,1051.7,-12.68,1051.7,1051.7,38900,-1.19,660,955089000000,42726900
033126,1051.38,-13.0,1051.38,1051.38,9200,-1.22,670,967601000000,43286900
033121,1051.35,-13.03,1051.35,1051.35,207200,-1.22,669,967203000000,43277700
033116,1051.46,-12.92,1051.46,1051.46,108900,-1.21,668,962995000000,43070500
033111,1051.46,-12.92,1051.46,1051.46,64100,-1.21,667,960769000000,42961600
033106,1051.45,-12.93,1051.45,1051.45,53600,-1.21,666,959366000000,42897500
033101,1051.6,-12.78,1051.6,1051.6,1200,-1.2,665,957562000000,42843900
033156,1052.53,-11.85,1052.53,1052.53,104800,-1.11,676,977005000000,43626600
033151,1051.93,-12.45,1051.93,1051.93,16000,-1.17,675,973946000000,43521800
033146,1051.87,-12.51,1051.87,1051.87,148400,-1.18,674,973392000000,43505800
033141,1051.4,-12.98,1051.4,1051.4,46200,-1.22,673,969511000000,43357400
033136,1051.26,-13.12,1051.26,1051.26,12600,-1.23,672,968442000000,43311200
033131,1051.33,-13.05,1051.33,1051.33,11700,-1.23,671,967848000000,43298600
033221,1052.62,-11.76,1052.62,1052.62,110300,-1.1,681,984221000000,43947100
033216,1052.03,-12.35,1052.03,1052.03,45000,-1.16,680,980961000000,43836800
033211,1052.21,-12.17,1052.21,1052.21,134000,-1.14,679,980313000000,43791800
033206,1052.34,-12.04,1052.34,1052.34,18500,-1.13,678,977667000000,43657800
033201,1052.38,-12.0,1052.38,1052.38,12700,-1.13,677,977305000000,43639300
033251,1052.44,-11.94,1052.44,1052.44,38000,-1.12,687,988901000000,44132000
033246,1052.47,-11.91,1052.47,1052.47,13000,-1.12,686,987971000000,44094000
033241,1052.45,-11.93,1052.45,1052.45,36100,-1.12,685,987778000000,44081000
033236,1052.65,-11.73,1052.65,1052.65,44700,-1.1,684,986999000000,44044900
033231,1052.65,-11.73,1052.65,1052.65,8700,-1.1,683,986077000000,44000200
033226,1052.65,-11.73,1052.65,1052.65,44400,-1.1,682,985874000000,43991500
033321,1052.26,-12.12,1052.26,1052.26,8600,-1.14,693,991232000000,44242400
033316,1052.41,-11.97,1052.41,1052.41,1100,-1.12,692,991097000000,44233800
033311,1052.41,-11.97,1052.41,1052.41,20600,-1.12,691,991050000000,44232700
033306,1052.43,-11.95,1052.43,1052.43,10300,-1.12,690,990659000000,44212100
033301,1052.31,-12.07,1052.31,1052.31,61800,-1.13,689,990370000000,44201800
033256,1052.31,-12.07,1052.31,1052.31,8000,-1.13,688,989061000000,44140000
033346,1051.96,-12.42,1051.96,1051.96,15800,-1.17,698,993016000000,44322400
033341,1051.86,-12.52,1051.86,1051.86,32500,-1.18,697,992676000000,44306600
033336,1051.97,-12.41,1051.97,1051.97,13200,-1.17,696,991874000000,44274100
033331,1052.26,-12.12,1052.26,1052.26,9100,-1.14,695,991538000000,44260900
033326,1052.26,-12.12,1052.26,1052.26,9400,-1.14,694,991369000000,44251800
033416,1051.71,-12.67,1051.71,1051.71,3700,-1.19,704,995294000000,44416100
033411,1051.92,-12.46,1051.92,1051.92,7600,-1.17,703,995212000000,44412400
033406,1051.73,-12.65,1051.73,1051.73,10900,-1.19,702,995002000000,44404800
033401,1051.79,-12.59,1051.79,1051.79,67900,-1.18,701,994786000000,44393900
033356,1051.83,-12.55,1051.83,1051.83,3500,-1.18,700,993227000000,44326000
033351,1051.96,-12.42,1051.96,1051.96,100,-1.17,699,993018000000,44322500
033446,1052.34,-12.04,1052.34,1052.34,1500,-1.13,710,997865000000,44514500
033441,1051.92,-12.46,1051.92,1051.92,19600,-1.17,709,997819000000,44513000
033436,1052.1,-12.28,1052.1,1052.1,16400,-1.15,708,997466000000,44493400
033431,1052.11,-12.27,1052.11,1052.11,15600,-1.15,707,996930000000,44477000
033426,1051.84,-12.54,1051.84,1051.84,40400,-1.18,706,996553000000,44461400
033421,1051.84,-12.54,1051.84,1051.84,4900,-1.18,705,995417000000,44421000
033511,1051.49,-12.89,1051.49,1051.49,2700,-1.21,715,999737000000,44587400
033506,1051.49,-12.89,1051.49,1051.49,2900,-1.21,714,999701000000,44584700
033501,1051.49,-12.89,1051.49,1051.49,25500,-1.21,713,999573000000,44581800
033456,1051.61,-12.77,1051.61,1051.61,15400,-1.2,712,999081000000,44556300
033451,1051.67,-12.71,1051.67,1051.67,26400,-1.19,711,998698000000,44540900
033541,1051.14,-13.24,1051.14,1051.14,1700,-1.24,721,1001755000000,44674000
033536,1051.29,-13.09,1051.29,1051.29,24900,-1.23,720,1001662000000,44672300
033531,1051.19,-13.19,1051.19,1051.19,11000,-1.24,719,1001082000000,44647400
033526,1051.28,-13.1,1051.28,1051.28,26400,-1.23,718,1000761000000,44636400
033521,1051.33,-13.05,1051.33,1051.33,5300,-1.23,717,1000199000000,44610000
033516,1051.49,-12.89,1051.49,1051.49,17300,-1.21,716,1000089000000,44604700
033611,1050.91,-13.47,1050.91,1050.91,5200,-1.27,727,1003141000000,44731300
033606,1050.86,-13.52,1050.86,1050.86,3400,-1.27,726,1002976000000,44726100
033601,1050.86,-13.52,1050.86,1050.86,5000,-1.27,725,1002885000000,44722700
033556,1050.92,-13.46,1050.92,1050.92,10500,-1.26,724,1002746000000,44717700
033551,1051.38,-13.0,1051.38,1051.38,21200,-1.22,723,1002570000000,44707200
033546,1051.22,-13.16,1051.22,1051.22,12000,-1.24,722,1002110000000,44686000
033636,1050.54,-13.84,1050.54,1050.54,2000,-1.3,732,1004656000000,44802100
033631,1050.68,-13.7,1050.68,1050.68,17300,-1.29,731,1004604000000,44800100
033626,1050.98,-13.4,1050.98,1050.98,27200,-1.26,730,1004187000000,44782800
